DATAHORA,ALTURA,INFLEXAO,t,T,n1,n2,h1,h2
2006-07-07 19:10:00,0.7287876435653209,False,310,345,1.7,0.7,0.02878764356532093,0.9712123564346791
2006-07-07 19:20:00,0.7149919789107757,False,320,345,1.7,0.7,0.01499197891077575,0.9850080210892243
2006-07-07 19:30:00,0.7055066984466176,False,330,345,1.7,0.7,0.005506698446617664,0.9944933015533823
2006-07-07 19:40:00,0.700624031609484,False,340,345,1.7,0.7,0.0006240316094840992,0.9993759683905159
2006-07-07 19:45:00,0.7,True,0,0,,,,
2006-07-07 19:50:00,0.7006804681688459,False,5,362,0.7,1.9,0.9994329431926285,0.0005670568073715192
2006-07-07 20:00:00,0.7060103805545638,False,15,362,0.7,1.9,0.9949913495378635,0.005008650462136542
2006-07-07 20:10:00,0.7163792988597647,False,25,362,0.7,1.9,0.9863505842835295,0.013649415716470586
2006-07-07 20:20:00,0.7314836685109855,False,35,362,0.7,1.9,0.9737636095741787,0.026236390425821297
2006-07-07 20:30:00,0.7510199349347635,False,45,362,0.7,1.9,0.9574833875543637,0.04251661244563633
2006-07-07 20:40:00,0.7746845435576359,False,55,362,0.7,1.9,0.9377628803686366,0.062237119631363316
2006-07-07 20:50:00,0.80217393980614,False,65,362,0.7,1.9,0.9148550501615501,0.08514494983844996
2006-07-07 21:00:00,0.8331845691068126,False,75,362,0.7,1.9,0.8890128590776561,0.11098714092234384
2006-07-07 21:10:00,0.8674128768861911,False,85,362,0.7,1.9,0.8604892692615074,0.13951073073849263
2006-07-07 21:20:00,0.9045553085708127,False,95,362,0.7,1.9,0.829537242857656,0.170462757142344
2006-07-07 21:30:00,0.9443083095872147,False,105,362,0.7,1.9,0.7964097420106545,0.20359025798934555
2006-07-07 21:40:00,0.986368325361934,False,115,362,0.7,1.9,0.761359728865055,0.23864027113494501
2006-07-07 21:50:00,1.030431801321508,False,125,362,0.7,1.9,0.72464016556541,0.27535983443458995
2006-07-07 22:00:00,1.0761951828924736,False,135,362,0.7,1.9,0.6865040142562718,0.3134959857437281
2006-07-07 22:10:00,1.1233549155013685,False,145,362,0.7,1.9,0.647204237082193,0.352795762917807
2006-07-07 22:20:00,1.1716074445747293,False,155,362,0.7,1.9,0.6069937961877254,0.3930062038122745
2006-07-07 22:30:00,1.2206492155390936,False,165,362,0.7,1.9,0.566125653717422,0.433874346282578
2006-07-07 22:40:00,1.2701766738209983,False,175,362,0.7,1.9,0.5248527718158348,0.4751472281841652
2006-07-07 22:50:00,1.3198862648469805,False,185,362,0.7,1.9,0.48342811262751617,0.5165718873724838
2006-07-07 23:00:00,1.3694744340435778,False,195,362,0.7,1.9,0.44210463829701835,0.5578953617029816
2006-07-07 23:10:00,1.4186376268373275,False,205,362,0.7,1.9,0.4011353109688938,0.5988646890311062
2006-07-07 23:20:00,1.4670722886547658,False,215,362,0.7,1.9,0.3607730927876952,0.6392269072123048
2006-07-07 23:30:00,1.5144748649224309,False,225,362,0.7,1.9,0.3212709458979741,0.6787290541020259
2006-07-07 23:40:00,1.5605418010668595,False,235,362,0.7,1.9,0.2828818324442838,0.7171181675557162
2006-07-07 23:50:00,1.6049695425145887,False,245,362,0.7,1.9,0.24585871457117603,0.754141285428824
2006-07-08 00:00:00,1.6474545346921559,False,255,362,0.7,1.9,0.21045455442320327,0.7895454455767967
2006-07-08 00:10:00,1.6876932230260981,False,265,362,0.7,1.9,0.1769223141449181,0.8230776858550819
2006-07-08 00:20:00,1.725382052942953,False,275,362,0.7,1.9,0.14551495588087227,0.8544850441191277
2006-07-08 00:30:00,1.7602174698692572,False,285,362,0.7,1.9,0.11648544177561881,0.8835145582243812
2006-07-08 00:40:00,1.791895919231548,False,295,362,0.7,1.9,0.09008673397370992,0.9099132660262901
2006-07-08 00:50:00,1.8201138464563629,False,305,362,0.7,1.9,0.06657179461969753,0.9334282053803025
2006-07-08 01:00:00,1.8445676969702387,False,315,362,0.7,1.9,0.04619358585813438,0.9538064141418656
2006-07-08 01:10:00,1.8649539161997122,False,325,362,0.7,1.9,0.029205069833573072,0.9707949301664269
2006-07-08 01:20:00,1.8809689495713215,False,335,362,0.7,1.9,0.01585920869056534,0.9841407913094347
2006-07-08 01:30:00,1.8923092425116042,False,345,362,0.7,1.9,0.006408964573663134,0.9935910354263369
2006-07-08 01:40:00,1.8986712404470956,False,355,362,0.7,1.9,0.0011072996274203994,0.9988927003725796
2006-07-08 01:47:00,1.9,True,0,0,,,,
2006-07-08 01:50:00,1.8997942218184414,False,3,412,1.9,0.6,0.9998417090911088,0.00015829090889124184
2006-07-08 02:00:00,1.8961987732297272,False,13,412,1.9,0.6,0.9970759794074824,0.002924020592517619
2006-07-08 02:10:00,1.888298155097293,False,23,412,1.9,0.6,0.9909985808440718,0.009001419155928244
2006-07-08 02:20:00,1.8763154332006073,False,33,412,1.9,0.6,0.9817811024620057,0.018218897537994397
2006-07-08 02:30:00,1.8604736733191363,False,43,412,1.9,0.6,0.9695951333224127,0.03040486667758735
2006-07-08 02:40:00,1.840995941232348,False,53,412,1.9,0.6,0.9546122624864216,0.04538773751357841
2006-07-08 02:50:00,1.8181053027197094,False,63,412,1.9,0.6,0.9370040790151611,0.06299592098483883
2006-07-08 03:00:00,1.792024823560688,False,73,412,1.9,0.6,0.91694217196976,0.08305782803023995
2006-07-08 03:10:00,1.762977569534751,False,83,412,1.9,0.6,0.894598130411347,0.10540186958865295
2006-07-08 03:20:00,1.7311866064213657,False,93,412,1.9,0.6,0.8701435434010507,0.12985645659894926
2006-07-08 03:30:00,1.696875,False,103,412,1.9,0.6,0.84375,0.15625
2006-07-08 03:40:00,1.6602658160501205,False,113,412,1.9,0.6,0.8155890892693235,0.18441091073067656
2006-07-08 03:50:00,1.6215821203511946,False,123,412,1.9,0.6,0.7858324002701498,0.21416759972985017
2006-07-08 04:00:00,1.5810469786826902,False,133,412,1.9,0.6,0.7546515220636077,0.24534847793639222
2006-07-08 04:10:00,1.5388834568240741,False,143,412,1.9,0.6,0.7222180437108263,0.2777819562891738
2006-07-08 04:20:00,1.4953146205548138,False,153,412,1.9,0.6,0.6887035542729337,0.3112964457270663
2006-07-08 04:30:00,1.4505635356543767,False,163,412,1.9,0.6,0.654279642811059,0.345720357188941
2006-07-08 04:40:00,1.4048532679022299,False,173,412,1.9,0.6,0.6191178983863308,0.38088210161366925
2006-07-08 04:50:00,1.3584068830778409,False,183,412,1.9,0.6,0.5833899100598776,0.41661008994012233
2006-07-08 05:00:00,1.3114474469606772,False,193,412,1.9,0.6,0.5472672668928287,0.4527327331071714
2006-07-08 05:10:00,1.2641980253302059,False,203,412,1.9,0.6,0.5109215579463123,0.48907844205368767
2006-07-08 05:20:00,1.2168816839658945,False,213,412,1.9,0.6,0.47452437228145733,0.5254756277185426
2006-07-08 05:30:00,1.16972148864721,False,223,412,1.9,0.6,0.4382472989593924,0.5617527010406076
2006-07-08 05:40:00,1.12294050515362,False,233,412,1.9,0.6,0.40226192704124625,0.5977380729587538
2006-07-08 05:50:00,1.0767617992645921,False,243,412,1.9,0.6,0.36673984558814793,0.6332601544118521
2006-07-08 06:00:00,1.0314084367595935,False,253,412,1.9,0.6,0.3318526436612258,0.6681473563387742
2006-07-08 06:10:00,0.9871034834180907,False,263,412,1.9,0.6,0.2977719103216082,0.7022280896783918
2006-07-08 06:20:00,0.9440700050195516,False,273,412,1.9,0.6,0.26466923463042435,0.7353307653695756
2006-07-08 06:30:00,0.9025310673434443,False,283,412,1.9,0.6,0.23271620564880335,0.7672837943511966
2006-07-08 06:40:00,0.8627097361692355,False,293,412,1.9,0.6,0.20208441243787345,0.7979155875621265
2006-07-08 06:50:00,0.824829077276392,False,303,412,1.9,0.6,0.1729454440587631,0.8270545559412369
2006-07-08 07:00:00,0.7891121564443817,False,313,412,1.9,0.6,0.14547088957260135,0.8545291104273987
2006-07-08 07:10:00,0.755782039452672,False,323,412,1.9,0.6,0.11983233804051685,0.8801676619594831
2006-07-08 07:20:00,0.7250617920807303,False,333,412,1.9,0.6,0.09620137852363864,0.9037986214763614
2006-07-08 07:30:00,0.6971744801080237,False,343,412,1.9,0.6,0.07474960008309517,0.9252503999169048
2006-07-08 07:40:00,0.6723431693140192,False,353,412,1.9,0.6,0.05564859178001469,0.9443514082199853
2006-07-08 07:50:00,0.6507909254781843,False,363,412,1.9,0.6,0.039069942675526326,0.9609300573244737
2006-07-08 08:00:00,0.6327408143799869,False,373,412,1.9,0.6,0.02518524183075921,0.9748147581692408
2006-07-08 08:10:00,0.6184159017988939,False,383,412,1.9,0.6,0.014166078306841579,0.9858339216931584
2006-07-08 08:20:00,0.6080392535143728,False,393,412,1.9,0.6,0.006184041164902121,0.9938159588350979
2006-07-08 08:30:00,0.6018339353058907,False,403,412,1.9,0.6,0.001410719466069743,0.9985892805339303
2006-07-08 08:39:00,0.6,True,0,0,,,,
2006-07-08 08:40:00,0.6000268255443799,False,1,366,0.6,1.8,0.9999776453796835,2.235462031656427e-05
2006-07-08 08:50:00,0.6031866592847467,False,11,366,0.6,1.8,0.9973444505960443,0.002655549403955658
2006-07-08 09:00:00,0.611398310871835,False,21,366,0.6,1.8,0.990501407606804,0.009498592393195907
2006-07-08 09:10:00,0.6243680699657191,False,31,366,0.6,1.8,0.9796932750285675,0.020306724971432585
2006-07-08 09:20:00,0.6418022262264731,False,41,366,0.6,1.8,0.965164811477939,0.03483518852206099
2006-07-08 09:30:00,0.6634070693141716,False,51,366,0.6,1.8,0.9471607755715236,0.05283922442847639
2006-07-08 09:40:00,0.6888888888888889,False,61,366,0.6,1.8,0.9259259259259259,0.07407407407407407
2006-07-08 09:50:00,0.7179539746106992,False,71,366,0.6,1.8,0.9017050211577508,0.0982949788422493
2006-07-08 10:00:00,0.750308616139677,False,81,366,0.6,1.8,0.8747428198836027,0.12525718011639742
2006-07-08 10:10:00,0.7856591031358963,False,91,366,0.6,1.8,0.8452840807200863,0.15471591927991363
2006-07-08 10:20:00,0.8237117252594317,False,101,366,0.6,1.8,0.8135735622838067,0.1864264377161932
2006-07-08 10:30:00,0.8641727721703578,False,111,366,0.6,1.8,0.7798560231913685,0.22014397680863157
2006-07-08 10:40:00,0.9067485335287486,False,121,366,0.6,1.8,0.7443762220593763,0.2556237779406238
2006-07-08 10:50:00,0.9511452989946785,False,131,366,0.6,1.8,0.7073789175044346,0.2926210824955654
2006-07-08 11:00:00,0.9970693582282217,False,141,366,0.6,1.8,0.6691088681431486,0.33089113185685143
2006-07-08 11:10:00,1.0442270008894527,False,151,366,0.6,1.8,0.6298108325921227,0.37018916740787733
2006-07-08 11:20:00,1.0923245166384459,False,161,366,0.6,1.8,0.5897295694679617,0.41027043053203827
2006-07-08 11:30:00,1.1410681951352755,False,171,366,0.6,1.8,0.5491098373872703,0.4508901626127297
2006-07-08 11:40:00,1.190164326040016,False,181,366,0.6,1.8,0.5081963949666533,0.49180360503334675
2006-07-08 11:50:00,1.2393191990127417,False,191,366,0.6,1.8,0.46723400082271527,0.5327659991772847
2006-07-08 12:00:00,1.288239103713527,False,201,366,0.6,1.8,0.42646741357206097,0.573532586427939
2006-07-08 12:10:00,1.3366303298024453,False,211,366,0.6,1.8,0.3861413918312955,0.6138586081687045
2006-07-08 12:20:00,1.3841991669395726,False,221,366,0.6,1.8,0.3465006942170229,0.6534993057829771
2006-07-08 12:30:00,1.4306519047849822,False,231,366,0.6,1.8,0.3077900793458481,0.6922099206541519
2006-07-08 12:40:00,1.4756948329987485,False,241,366,0.6,1.8,0.2702543058343764,0.7297456941656236
2006-07-08 12:50:00,1.5190342412409459,False,251,366,0.6,1.8,0.23413813229921188,0.7658618677007881
2006-07-08 13:00:00,1.5603764191716487,False,261,366,0.6,1.8,0.19968631735695952,0.8003136826430405
2006-07-08 13:10:00,1.5994276564509318,False,271,366,0.6,1.8,0.16714361962422353,0.8328563803757765
2006-07-08 13:20:00,1.6358942427388685,False,281,366,0.6,1.8,0.13675479771760957,0.8632452022823904
2006-07-08 13:30:00,1.6694824676955342,False,291,366,0.6,1.8,0.10876461025372142,0.8912353897462786
2006-07-08 13:40:00,1.6998986209810023,False,301,366,0.6,1.8,0.08341781584916474,0.9165821841508353
2006-07-08 13:50:00,1.7268489922553476,False,311,366,0.6,1.8,0.060959173120543664,0.9390408268794563
2006-07-08 14:00:00,1.750039871178645,False,321,366,0.6,1.8,0.04163344068446251,0.9583665593155375
2006-07-08 14:10:00,1.769177547410968,False,331,366,0.6,1.8,0.025685377157526723,0.9743146228424733
2006-07-08 14:20:00,1.7839683106123911,False,341,366,0.6,1.8,0.013359741156340643,0.9866402588436594
2006-07-08 14:30:00,1.7941184504429888,False,351,366,0.6,1.8,0.004901291297509491,0.9950987087024905
2006-07-08 14:40:00,1.7993342565628352,False,361,366,0.6,1.8,0.0005547861976373802,0.9994452138023626
2006-07-08 14:45:00,1.8,True,0,0,,,,
2006-07-08 14:50:00,1.7993055763267956,False,5,343,1.8,0.7,0.9993687057516322,0.0006312942483679339
2006-07-08 15:00:00,1.7938728525556589,False,15,343,1.8,0.7,0.9944298659596899,0.0055701340403102005
2006-07-08 15:10:00,1.7833208838060004,False,25,343,1.8,0.7,0.9848371670963639,0.0151628329036361
2006-07-08 15:20:00,1.7679767783831568,False,35,343,1.8,0.7,0.9708879803483242,0.02911201965167575
2006-07-08 15:30:00,1.7481676445924648,False,45,343,1.8,0.7,0.9528796769022407,0.04712032309775926
2006-07-08 15:40:00,1.7242205907392616,False,55,343,1.8,0.7,0.9311096279447832,0.06889037205521677
2006-07-08 15:50:00,1.6964627251288837,False,65,343,1.8,0.7,0.9058752046626216,0.09412479533737841
2006-07-08 16:00:00,1.6652211560666683,False,75,343,1.8,0.7,0.8774737782424258,0.12252622175757422
2006-07-08 16:10:00,1.630822991857952,False,85,343,1.8,0.7,0.8462027198708655,0.15379728012913443
2006-07-08 16:20:00,1.593595340808072,False,95,343,1.8,0.7,0.8123594007346109,0.18764059926538912
2006-07-08 16:30:00,1.5538653112223648,False,105,343,1.8,0.7,0.7762411920203317,0.22375880797966832
2006-07-08 16:40:00,1.5119600114061675,False,115,343,1.8,0.7,0.7381454649146978,0.26185453508530226
2006-07-08 16:50:00,1.468206549664817,False,125,343,1.8,0.7,0.698369590604379,0.301630409395621
2006-07-08 17:00:00,1.4229320343036498,False,135,343,1.8,0.7,0.6572109402760452,0.3427890597239548
2006-07-08 17:10:00,1.376463573628003,False,145,343,1.8,0.7,0.6149668851163664,0.38503311488363356
2006-07-08 17:20:00,1.3291282759432137,False,155,343,1.8,0.7,0.5719347963120125,0.42806520368798756
2006-07-08 17:30:00,1.2812532495546183,False,165,343,1.8,0.7,0.5284120450496531,0.4715879549503469
2006-07-08 17:40:00,1.2331656027675542,False,175,343,1.8,0.7,0.48469600251595846,0.5153039974840415
2006-07-08 17:50:00,1.1851924438873582,False,185,343,1.8,0.7,0.4410840398975982,0.5589159601024019
2006-07-08 18:00:00,1.1376608812193667,False,195,343,1.8,0.7,0.3978735283812424,0.6021264716187575
2006-07-08 18:10:00,1.0908980230689167,False,205,343,1.8,0.7,0.35536183915356073,0.6446381608464393
2006-07-08 18:20:00,1.0452309777413455,False,215,343,1.8,0.7,0.3138463434012232,0.6861536565987768
2006-07-08 18:30:00,1.0009868535419892,False,225,343,1.8,0.7,0.2736244123108994,0.7263755876891006
2006-07-08 18:40:00,0.9584927587761857,False,235,343,1.8,0.7,0.2349934170692597,0.7650065829307403
2006-07-08 18:50:00,0.9180758017492711,False,245,343,1.8,0.7,0.19825072886297368,0.8017492711370263
2006-07-08 19:00:00,0.8800630907665823,False,255,343,1.8,0.7,0.1636937188787112,0.8363062811212888
2006-07-08 19:10:00,0.8447817341334568,False,265,343,1.8,0.7,0.13161975830314254,0.8683802416968575
2006-07-08 19:20:00,0.8125588401552308,False,275,343,1.8,0.7,0.1023262183229372,0.8976737816770628
